date_ym	rf	ew_ret_1	ew_ret_2	ew_ret_3	ew_ret_4	ew_ret_5	vw_ret_1	vw_ret_2	vw_ret_3	vw_ret_4	vw_ret_5	ew_ret_1_5	vw_ret_1_5
197612	0.004	0.104682614528766	0.0986864676126156	0.0873086369041935	0.0962201810031034	0.0844369978479761	0.0488650974297542	0.0667400587934459	0.060418443643669	0.0738735671112831	0.0685802597095771	0.02024561668079	-0.0197151622798229
197701	0.0036	0.00257166488470672	0.0195900237738874	0.0226469889588509	0.0182204088764209	0.00363629236265919	-0.068402047004191	-0.0563411721766021	-0.0903545522260889	-0.0159407346992411	-0.0424797828011864	-0.00106462747795247	-0.0259222642030046
197702	0.0035	0.00190853797882963	-0.00665393003053477	-0.0171789347713035	0.00433351861859101	-0.00674132454026091	-0.0106595588162748	-0.00846796524579874	-0.00283848460122671	-0.0258881364812304	-0.01217752964411	0.00864986251909054	0.0015179708278352
197703	0.0038	0.00864692585599398	0.035901138688109	0.00435920709991731	-0.00313370707809936	0.000675842109141894	-0.0306937647435973	0.0200167129659294	-0.00284081321432577	-0.0207026406266762	-0.00317684827730325	0.00797108374685208	-0.0275169164662941
197704	0.0038	0.00580384709456986	0.0214290775582884	-0.00395611284732106	0.0268150004078908	0.0202253004015588	-0.0112885510049053	0.0221645948617954	-0.0334110670884465	0.0267673113564621	0.0103827317861793	-0.0144214533069889	-0.0216712827910846
197705	0.0037	0.0033246055963294	0.00966236496588397	-0.00611534418661476	-0.00681675272743212	-0.017281089079402	-0.0242829682363699	-0.00391336056290074	-0.0163533850073577	-0.00998092874648705	-0.0286052247008222	0.0206056946757313	0.00432225646445231
197706	0.004	0.0758457490895956	0.0474480693803433	0.0578406999072833	0.0475539699598344	0.0473048837958178	0.060565234182452	0.0185238534759377	0.0684817706931373	0.0423592472971485	0.0240822432606256	0.0285408652937778	0.0364829909218264
197707	0.0042	-0.0132801805835238	-0.00361900209832045	-0.00226484045611116	-0.00329608655330248	-0.00868924812034197	-0.0262330730443746	-0.0506935117020847	-0.0253676916009667	-0.0222828445582568	-0.0264840380106203	-0.0045909324631818	0.000250964966245732
197708	0.0044	-0.0130884022881581	0.0100930275442372	-0.000394774288550422	-0.0206090626549661	-0.00263329058729886	-0.0119681365982961	-0.0208942084994675	0.0207672418261886	-0.0396687948491614	-0.000363308697257003	-0.0104551117008592	-0.0116048279010391
197709	0.0043	0.00380216053591901	-0.00184044612912473	0.0206170755624217	-0.00350124140714306	-0.00237913010922451	-0.00573058546515639	0.00301158570923733	0.000518575522477252	0.00554119743509982	-0.00892364783666679	0.00618129064514352	0.0031930623715104
197710	0.0049	-0.032837769863513	-0.0447281037952609	-0.00947996289640501	-0.0275778944012738	-0.0221834973312869	-0.067514314108946	-0.0535148406783963	-0.0301571907445709	-0.0345715050557181	-0.0392892857474734	-0.0106542725322261	-0.0282250283614725
197711	0.005	0.0880845757111764	0.0968533062863847	0.114335408391205	0.0668638433535351	0.0640749027409756	0.0459607765069533	0.0377954922443899	0.0591346192352075	0.0209832649338198	0.0416067553501275	0.0240096729702007	0.00435402115682577
197712	0.0049	0.00538958431226552	0.0279644580536638	0.0230531651860126	0.0182300462105162	0.0163610841260424	-0.00486983006007316	0.0119107310565395	0.00255264462950434	0.0112078777840034	0.00284521461668853	-0.0109714998137769	-0.00771504467676169
197801	0.0049	-0.0384713114139491	-0.0357148973960099	-0.0355752736162041	-0.0255442859668193	-0.01890739188459	-0.0633121595777841	-0.0614208596482913	-0.0575362805953133	-0.059832163954232	-0.0398654515038825	-0.0195639195293591	-0.0234467080739016
197802	0.0046	0.0193641765677112	0.0141923937593784	0.014746133342851	0.0257764952810248	0.0211562922702841	-0.0311617860012802	-0.0201666486470155	-0.0208913437591612	0.00972672330144885	-0.0137673853305977	-0.0017921157025729	-0.0173944006706825
197803	0.0053	0.0868383633247745	0.0746745956691859	0.0530293162567277	0.0694117552039694	0.0699870856803362	0.0522851715006285	0.0547514043745544	0.0333385939470657	0.0498263967269868	0.0510964502294467	0.0168512776444383	0.0011887212711818
197804	0.0054	0.116651191574487	0.0919302428698947	0.0667196283871426	0.0806928459003203	0.0748684104525398	0.14826071069629	0.1033040281174	0.0780559496042052	0.09217695092925	0.0878590870808551	0.0417827811219471	0.060401623615435
197805	0.0051	0.105872055230845	0.0796423801422165	0.0535609432722245	0.0635433013746012	0.069207952016898	0.0777100075963053	0.0352189463289883	0.00878066931761466	0.0433854599690775	0.0410860356335846	0.0366641032139471	0.0366239719627207
197806	0.0054	0.00174872197136964	-0.0163283012263633	-0.00999171002885128	-0.00459874622673002	-0.00503953358502654	-0.00706262761883774	-0.0147998155050783	-0.0281540925408593	-0.0133472702271717	-0.011118308691501	0.00678825555639618	0.00405568107266331
197807	0.0056	0.087278408375483	0.0542854672077552	0.063340114932567	0.043050461646828	0.0447459142573559	0.112320372908844	0.050202631567029	0.0535761003925883	0.0581542594167419	0.052597789849231	0.0425324941181271	0.059722583059613
197808	0.0056	0.105286381605743	0.0782357918461814	0.0731813992852473	0.0987969741742644	0.0892309171022606	0.0592357136884956	0.0430031963960136	0.0320636992803607	0.0358042825735236	0.0565043849444115	0.0160554645034827	0.00273132874408408
197809	0.0062	-0.0339091508526026	-0.00207191173821784	-0.000188586681686116	7.30502017011697e-05	-0.0101018340575584	-0.046254969130883	-0.00902742758227105	0.0178546171322415	-0.012534381334931	-0.00689464291825983	-0.0238073167950442	-0.0393603262126231
197810	0.0068	-0.219641624665933	-0.234124362571565	-0.182170112249117	-0.212972924125369	-0.188254126083152	-0.12330426106705	-0.154823134924771	-0.0949288571367872	-0.117053558881615	-0.131329743016662	-0.0313874985827809	0.00802548194961134
197811	0.007	0.0776486913527229	0.0717583515759945	0.0726002806453514	0.0483330947664768	0.0681654819121052	0.0534686396567394	0.053646927547907	0.0418502974311002	0.0302744742030794	0.04026705622476	0.00948320944061769	0.0132015834319795
197812	0.0078	0.0313893994727336	0.0138798986543454	0.0197536988251363	0.0122285591449679	0.0143898140905882	0.0123289404405267	0.0119433762515403	0.0184192928542111	0.00623699656587786	0.0251747753779022	0.0169995853821454	-0.0128458349373755
197901	0.0077	0.103374955790673	0.113242946044457	0.113016627723329	0.0951720218041113	0.107390418871169	0.0367096087717506	0.0615660661632563	0.0632193651049444	0.0413494090543432	0.0668539211753143	-0.00401546308049663	-0.0301443124035637
197902	0.0073	-0.0450594338408115	-0.0348720101645342	-0.0339777420396298	-0.0202817414289601	-0.0305617453890943	-0.0516240179788705	-0.0439767464696484	-0.0279475060487311	-0.0213856800937949	-0.0437239522471177	-0.0144976884517172	-0.00790006573175286
197903	0.0081	0.098485820264483	0.116377977264347	0.094525029899825	0.0744495552135994	0.0697010619025077	0.0625213019396075	0.0879304700670531	0.067623119028248	0.0721386133566638	0.0654376261977902	0.0287847583619754	-0.00291632425818265
197904	0.008	0.0309826167996064	0.0224402803290882	0.00710132085252553	0.033609871839355	0.0445810237098598	0.000147693388938672	0.0151449204159733	0.00186775403499273	0.030232688489822	-0.00148890839599775	-0.0135984069102534	0.00163660178493642
197905	0.0082	-0.0113769700053594	0.000359874641772632	-0.020933983980545	-0.00360784630849341	-0.008211526686368	-0.037124127289924	-0.0134853693827179	-0.00894273632356565	-0.0327426863107795	-0.0137720958252637	-0.00316544331899143	-0.0233520314646603
197906	0.0081	0.0456864212187828	0.0553897710357744	0.0671558355345042	0.043836678613584	0.0480129313272253	0.0350842509931754	0.0581243718258553	0.0429930279501721	0.0680792866102593	0.0328970656600558	-0.0023265101084425	0.00218718533311955
197907	0.0077	0.00972236053839456	0.00893557467966672	0.0207702389599041	0.0323177154045325	0.0168488253443654	0.00410488858327238	0.0279960337608666	-0.0039466610612609	0.0278680638325658	0.0155058839766988	-0.00712646480597085	-0.0114009953934264
197908	0.0077	0.106918708656876	0.0807777931296964	0.0686735835757484	0.0884465913674453	0.0740384537594035	0.0878987972965553	0.0727704268671669	0.0545564688944748	0.0783533372520715	0.0631558529549436	0.0328802548974724	0.0247429443416117
197909	0.0083	0.0219143516032728	0.0026872428118352	-0.0222791292831118	-0.0107418603204168	-0.0169131545078059	-0.00452024157066324	0.00473437308428368	0.00265865155667843	0.036446175535515	-0.00826191384719789	0.0388275061110787	0.00374167227653465
197910	0.0087	-0.0956466687497361	-0.113807305993436	-0.100668591940888	-0.10384132635374	-0.117977596106845	-0.0596813733468359	-0.0758084785299599	-0.104311926417841	-0.0332884276225465	-0.104826931786939	0.0223309273571091	0.0451455584401028
197911	0.0099	0.102719347965571	0.0749550077000734	0.0702604817389368	0.0732294625433331	0.0495565651940053	0.0766819121043045	0.0696463692873483	0.00438614204138244	0.0578448994769065	0.0231780751210738	0.0531627827715656	0.0535038369832307
197912	0.0095	0.0827605717938722	0.065097956875521	0.0668659875087802	0.0377929132133976	0.0637493268822473	0.0307911267579416	0.0349678592416157	0.0188512793756548	0.00735560637889316	0.0477063571035543	0.0190112449116249	-0.0169152303456128
198001	0.008	0.138526670619034	0.0888612427953393	0.106325484552904	0.099923135964667	0.0960606805098887	0.0875182450895752	0.0176258820525976	0.0655790815185941	0.112178813458171	0.0773619159924812	0.0424659901091454	0.010156329097094
198002	0.0089	-0.0141628649088707	-0.0222422961563031	-0.0166453822035692	-0.0206954815628337	-0.0140771702710098	-0.0438323545769008	-0.0383626001735023	-0.0217628685279241	0.100827442513271	-0.0121805537662203	-8.56946378609402e-05	-0.0316518008106805
198003	0.0121	-0.17918390441697	-0.161947726293076	-0.176938451644851	-0.173102950223869	-0.168655868616752	-0.0985934105144935	-0.0677897564568013	-0.114196762873384	-0.143528333754927	-0.119132303962693	-0.0105280358002183	0.0205388934481999
198004	0.0126	0.0460417246847542	0.0347657027917031	0.0419821278713097	0.067075152257034	0.041781689695199	0.0271507214116549	0.0186845528302527	0.0384075124895609	0.0503989418513681	0.0540561888011781	0.00426003498955516	-0.0269054673895231
198005	0.0081	0.0724174235522771	0.0769492149353027	0.0732492029420891	0.0669925849428339	0.075564452308754	0.048003806379212	0.0711486319047496	0.0669115624633248	0.0395401385763365	0.0587010209448679	-0.00314702875647692	-0.0106972145656559
198006	0.0061	0.0317821557274693	0.0111382843881666	0.0156934614697436	0.038703149311157	0.0389034268462845	0.021469053569068	0.00977472021916711	0.0192121664413201	0.0352209199388013	0.0420469657047424	-0.00712127111881514	-0.0205779121356744
198007	0.0053	0.157845330610871	0.149059786405858	0.132723297870674	0.0888539238871449	0.0887609779380875	0.138681821792648	0.100842924517884	0.110373761327942	0.0414303391690646	0.112062748496695	0.0690843526727838	0.0266190732959532
198008	0.0064	0.108657258944731	0.066712774965646	0.0663171694826372	0.0699679550325757	0.0563662283437892	0.0523859103588455	0.00735024036937238	0.0175409964378758	0.00747817993210081	0.00238140344061903	0.0522910306009422	0.0500045069182265
198009	0.0075	0.0413542361539596	0.0458528304073217	0.0493365460796372	0.032107995446355	0.0277971698065253	0.0432518008371559	0.0247604096774133	0.0450467614169497	0.0423052761601351	0.00472882527318697	0.0135570663474343	0.038522975563969
198010	0.0095	0.0438237837529968	0.0390535174935524	0.0475828053968601	0.0213073753488802	0.0407104993241884	0.00811917117880167	-0.000893529864105016	0.00916291269141534	0.0579634299961784	0.00133081994271419	0.00311328442880839	0.00678835123608748
198011	0.0096	0.132475497082603	0.0848627397056782	0.057538903071489	0.0592336142393844	0.0356648487658126	0.119214311369844	0.103874328004627	0.0736019184917376	0.190650865215859	0.0287623449951811	0.0968106483167907	0.0904519663746633
198012	0.0131	-0.0283804725264557	-0.0325026826383733	-0.0356362050810231	-0.0371248534048033	-0.0518345124330702	-0.0159141887560945	0.0198204758531599	-0.0256851142442157	-0.0973679670391863	-0.0132123570613772	0.0234540399066145	-0.00270183169471737
198101	0.0104	-0.0369311091057889	-0.00885447752251126	-0.00157302039708676	0.00290631778446002	0.0367417776392716	-0.0694233164313092	-0.0279672671899574	-0.0365080008594036	-0.0690147375614113	0.0123657418971855	-0.0736728867450606	-0.0817890583284947
198102	0.0107	-0.00867760774100829	-0.0149760030194143	0.0118704571579702	0.0150501520763261	0.0170239822630502	0.0349283527615697	0.0291727212046633	0.0531379018789843	-0.00494334162838209	0.0419343136649336	-0.0257015900040585	-0.00700596090336398
198103	0.0121	0.0986117678877869	0.0870816156381247	0.0690998478063681	0.0713346891019758	0.0935908796921096	0.0524547327174392	0.0506713906237777	0.053508209286354	-0.00373003050841637	0.118179841923156	0.00502088819567728	-0.0657251092057168
198104	0.0108	0.0309417979153219	0.0473224596300332	0.0234626678692467	0.0242479965960443	0.0152267109507244	-0.00900004211197151	0.0110549298079012	0.00330334315379105	-0.0442907004106904	-0.0300773554980449	0.0157150869645975	0.0210773133860733
198105	0.0115	0.0586190775578246	0.049461638645582	0.0385766444234903	0.00969535993188837	0.0255790274320055	0.0218166186396532	0.0210367604259704	0.00206511396514463	-0.0345798148492228	0.023110118745159	0.0330400501258191	-0.00129350010550579
198106	0.0135	-0.0588464908399882	-0.0435879237720753	-0.0202138958927818	0.00339379462002936	0.00197642521551726	-0.050875693789722	-0.0381179509417489	-0.0341675149700727	0.0333538252754747	-0.0213081867442596	-0.0608229160555055	-0.0295675070454624
198107	0.0124	-0.0535616215155192	-0.0508518977459152	-0.0309498174214699	-0.00476705579049671	-0.0206498492744762	-0.0303194731477921	-0.0389274841912919	-0.0319141401534256	0.0502441521971734	-0.0169632023170254	-0.032911772241043	-0.0133562708307667
198108	0.0128	-0.117393226531225	-0.0928129550757536	-0.0988391047908005	-0.0708413474822227	-0.0800968848021065	-0.100756981297332	-0.0649663034122485	-0.0943920104872979	-0.0567219311883229	-0.0594281380894841	-0.0372963417291181	-0.0413288432078482
198109	0.0124	-0.0838602986511623	-0.0876824382654819	-0.103832932579614	-0.0832625926433209	-0.0788392782710426	-0.0531669654966658	-0.0373595524406686	-0.0787854591533731	-0.083868198584917	-0.0567664923418804	-0.00502102038011971	0.00359952684521459
198110	0.0121	0.0874363907377224	0.08867040444741	0.0778734926178838	0.0625438193472988	0.0611267297115939	0.0539863878400926	0.0579070778735883	0.0360232621312469	0.0335884371559126	0.0506122351064957	0.0263096610261286	0.00337415273359686
198111	0.0107	0.00888959766019746	0.0180717727747716	0.0255073883553159	0.0240837580808638	0.0370878691003493	0.0148212560829508	0.043383902509454	0.0758476774475819	0.0606447442426829	0.0400938652257415	-0.0281982714401519	-0.0252726091427907
198112	0.0087	-0.00398132890826587	0.00439037540702209	-0.0100073271546683	-0.0269256490089879	-0.0227022510321783	-0.0106952359211941	-0.00486484097864425	-0.0103459896040412	-0.0374510161061955	-0.0330950808116188	0.0187209221239124	0.0223998448904246
198201	0.008	0.00160999785138834	-0.0206231981767028	-0.0336116350685748	-0.00177933391960745	-0.0323750531088193	-0.0135647048646497	0.00319071980938979	-0.0698906241341318	0.00279178179133514	-0.0620871532915282	0.0339850509602076	0.0485224484268784
198202	0.0092	-0.045963365236063	-0.0399977217696733	-0.0607041961255958	-0.0471986797229211	-0.0361404501856451	-0.0485039193414589	-0.0391057447239122	-0.0697410091658294	-0.0498956784730781	-0.0419272874987591	-0.00982291505041791	-0.00657663184269977
198203	0.0098	-0.0219184476853825	-0.02950243820638	-0.0362152594206423	0.0132327975860486	-0.0156924729028351	-0.0211373506122285	-0.0109988728808863	-0.0339578353371352	0.0465842097270869	-0.00773057039973764	-0.00622597478254743	-0.0134067802124909
198204	0.0113	0.0659198193235652	0.0763127767151284	0.035753638574216	0.0628815272435446	0.0500484018135467	0.068127658062952	0.0461037570956634	0.0267134386203972	0.0486994258418324	0.04039669603977	0.0158714175100185	0.027730962023182
198205	0.0106	-0.0436703171080862	-0.0340676820093768	-0.0206095966816749	-0.0295862542981332	-0.0346033682610697	-0.0521864034331915	-0.024972017431725	0.0194117980355931	-0.0244485101314187	-0.0415425357711871	-0.0090669488470165	-0.0106438676620044
198206	0.0096	-0.0324787528468122	-0.0391104324067427	-0.0475903045939835	-0.0181800977890792	-0.0141388259772868	-0.0185162047818261	-0.0163088023306635	-0.0595150733955437	0.0150766412676293	-0.00122598726289139	-0.0183399268695254	-0.0172902175189347
198207	0.0105	-0.00246392410760473	-0.00282813526767616	-0.0366045474656858	-0.0105690973537599	-0.0262764759900165	-0.00760084128332854	0.00117586738567337	-0.0648610196285289	-0.0354687067444947	-0.0175868548659214	0.0238125518824118	0.0099860135825929
198208	0.0076	0.0905533433194719	0.0665201297734638	0.0844085802820822	0.0686144426234211	0.0903327683918178	0.146153077898144	0.117004628204535	0.114684168121204	0.129539854382269	0.119979088388272	0.000220574927654052	0.0261739895098718
198209	0.0051	0.0265499837531229	0.0369804330988208	0.0178994845107235	0.0281045114545561	0.0297306020195125	-0.00990926873917613	0.0101022204818233	0.0101708753880491	-0.0132622261183512	0.011259345590453	-0.00318061826638958	-0.0211686143296291
198210	0.0059	0.136806390878251	0.151133833510952	0.124020290005927	0.133193701263129	0.130625669519517	0.165631230926241	0.0818241888334813	0.0694160724860551	0.175418588952682	0.103890501147581	0.00618072135873415	0.0617407297786593
198211	0.0063	0.0882365063804647	0.0977974277581476	0.0867900217995798	0.0912851653206097	0.125669342215406	0.0759883418740785	0.048851945747666	-0.0103416469541948	0.0637745895883047	0.0649392333146758	-0.037432835834941	0.0110491085594027
198212	0.0067	0.0223292700458228	0.0214449660657321	0.0200985295434847	0.0301643993094534	0.00570430160261565	0.0112918491219833	-0.0206902541754302	0.0284020855902818	-0.000624529839839217	0.0162181267033458	0.0166249684432072	-0.00492627758136247
198301	0.0069	0.109535780048602	0.106948549339943	0.0997249001556617	0.0649112406346741	0.0737498607116401	0.0741299278783574	0.0474199684266469	0.0283220834355525	0.0297122215763713	0.0297532376565974	0.035785919336962	0.04437669022176
198302	0.0062	0.0699297641291766	0.055186791839137	0.0521319258245667	0.0591437700616264	0.0612402245268929	0.0621501860713739	0.0495755449992332	0.0107324552718917	0.0134108962411635	0.0389864008156133	0.0086895396022837	0.0231637852557605
198303	0.0063	0.0247251656419189	0.0267865341083492	0.0361859703294209	0.0599190805578695	0.065291095540643	0.0302109354389376	-0.0125647596544004	0.0180850662511646	0.0556719130607981	0.0538178357725108	-0.0405659298987241	-0.0236069003335732
198304	0.0071	0.0682142109516457	0.0626234623569241	0.0520589117994932	0.091612700288445	0.0735144109620402	0.0604951107999115	0.0586512634829048	0.082177724918551	0.096485667077692	0.0615444682760176	-0.00530020001039452	-0.00104935747610608
198305	0.0069	0.108918021934537	0.100735924738042	0.0855521087248641	0.0647915505515543	0.0545308453699571	0.0521633803169204	0.0130861383954115	-0.0221707641672609	0.00378340607868492	0.00650387302994174	0.0543871765645797	0.0456595072869786
198306	0.0067	0.083631302284159	0.0491079646686558	0.0589622141006181	0.0502615652862005	0.0393527060020971	0.0649041069706355	0.0246887670461057	0.0773412985374645	0.0372098986462791	0.0128150358304168	0.0442785962820619	0.0520890711402187
198307	0.0074	-0.0495920170023176	-0.0611018103893933	-0.0430514705042108	-0.0327393112225038	-0.0148350372699454	-0.0375453772115276	-0.0492682617520845	-0.0271129499164946	-0.0194200327104796	-0.0174062597133551	-0.0347569797323722	-0.0201391174981725
198308	0.0076	-0.0487590544520774	-0.055445037766804	-0.032567780057434	-0.0232633861209767	-0.0247341525884729	-0.0080506797153127	-0.0298221030889983	-0.0148283515792931	0.0545484384954817	0.0237270548086136	-0.0240249018636045	-0.0317777345239263
198309	0.0076	0.00766401234238098	-0.00260399514533712	0.00869909335326936	0.0129948665958233	0.0188337669492602	0.0287461550089006	0.0265824584876313	0.0324979756261405	-0.0194239942101848	0.0324365045260951	-0.0111697546068792	-0.00369034951719457
198310	0.0076	-0.066269489026201	-0.0968547775491336	-0.0568009627750143	-0.0283126232693088	-0.057135602187115	-0.0347376668773137	-0.0495327357073462	0.00570561262109863	0.000206097627112128	-0.027078814689688	-0.00913388683908597	-0.00765885218762576
198311	0.007	0.0804232170119098	0.0651682922657211	0.0374584646620976	0.0463164575643663	0.0549005522439392	0.0813352690919475	0.0911745824377165	-0.0102818964858057	0.0115517996499761	0.0287013589625217	0.0255226647679706	0.0526339101294258
198312	0.0073	-0.0139848273968147	-0.0232033273004445	-0.0261497568794306	-0.00923948026815983	-0.00444732370754069	-0.0106312701696186	-0.00906753499151084	-0.0178701947268842	0.0146373515975875	0.00608576268524096	-0.00953750368927398	-0.0167170328548596
198401	0.0076	-0.0294380711560252	-0.0362433591936098	-0.0123840088303062	-0.00178053551856932	0.00436558108228971	-0.0301572070428505	-0.0618164371208055	0.0469036252414664	-0.0212123537604465	0.00263139566173397	-0.0338036522383149	-0.0327886027045845
198402	0.0071	-0.0626089723332156	-0.0902775929212888	-0.0710568031451355	-0.0710771068684715	-0.0563480763196433	-0.0380985003847868	-0.0718276844585325	-0.000215859722507571	-0.0733553277370597	-0.0558543548094499	-0.00626089601357228	0.0177558544246631
198403	0.0073	0.0258380437567446	0.0152080871516884	0.00316080098955667	0.00977257906093395	0.0127755794396349	0.0148566179870734	0.0276434581970682	-0.00212799452041557	0.0182598294980099	0.0293052050253821	0.0130624643171097	-0.0144485870383087
198404	0.0081	-0.00491769592015025	-0.0313399332205215	-0.00964148625390344	-0.0104014616702083	-0.00854132431758834	0.0176285447186679	-0.0200840007081372	0.0355492839280576	0.0017605853083063	-0.00971950166142186	0.00362362839743809	0.0273480463800898
198405	0.0078	-0.0569930784092237	-0.0676877400959669	-0.0705291894877232	-0.0524289333633527	-0.0565824007141848	-0.0711444600774482	-0.0454458228968535	-0.0527241216226816	-0.0615903900625676	-0.0328210017761563	-0.000410677695038837	-0.0383234583012919
198406	0.0075	0.0330229901100649	0.00791926311473523	0.0281354676775039	0.0244451470551059	0.0226947729932528	0.0473676170368711	0.0278161890134284	0.000346297098883851	0.0316451591240683	0.0395147772804131	0.0103282171168121	0.00785283975645802
198407	0.0082	-0.0440267663080302	-0.0431487251710343	-0.0681214794138214	-0.0525720482903205	-0.0309434970090424	-0.0287129948953365	0.00471929898582114	-0.0438934672991255	-0.0512680735304962	-0.0156812515054245	-0.0130832692989878	-0.013031743389912
198408	0.0083	0.146086699144456	0.124067015767952	0.118478985044122	0.108702262539695	0.0884970261799067	0.124990634703366	0.113868398395616	0.131218780409776	0.124348394431909	0.103516267737449	0.0575896729645494	0.0214743669659167
